# symbol	chr	start	length	strand	hg38	19369
IMMP2L	chr7	110662643	899849	-
IMMT	chr2	86143935	51527	-
IMP3	chr15	75639092	1132	-
IMP4	chr2	130342896	5071	+
IMPA1	chr8	81656913	29412	-
IMPA2	chr18	11981506	49371	+
IMPACT	chr18	24426669	26862	+
IMPDH1	chr7	128392276	17706	-
IMPDH2	chr3	49024324	5074	-
IMPG1	chr6	75921113	151549	-
IMPG2	chr3	101222545	98030	-
INA	chr10	103277137	13209	+
INAFM1	chr19	47274884	839	+
INAFM2	chr15	40323691	3024	+
INAVA	chr1	200894899	20843	+
INCA1	chr17	4988129	9393	-
INCENP	chr11	62124010	29159	+
INF2	chr14	104689617	32918	+
ING1	chr13	110713699	9640	+
ING2	chr4	183505057	7372	+
ING3	chr7	120950776	26440	+
ING4	chr12	6650300	12819	-
ING5	chr2	241702038	27440	+
INHA	chr2	219572309	3402	+
INHBA	chr7	41685113	17977	-
INHBB	chr2	120346135	5668	+
INHBC	chr12	57434783	17279	+
INHBE	chr12	57455306	2719	+
INIP	chr9	112683925	34192	-
INKA1	chr3	49803260	1770	+
INKA2	chr1	111722063	17332	-
INMT	chr7	30752134	5468	+
INO80	chr15	40978879	137401	-
INO80B	chr2	74455086	2858	+
INO80C	chr18	35468332	29628	-
INO80D	chr2	205993720	92454	-
INO80E	chr16	29996240	9551	+
INPP1	chr2	190343588	28077	+
INPP4A	chr2	98444857	149535	+
INPP4B	chr4	142023159	823142	-
INPP5A	chr10	132537786	245694	+
INPP5B	chr1	37860696	86357	-
INPP5D	chr2	233060341	147562	+
INPP5E	chr9	136428618	11227	-
INPP5F	chr10	119726049	103098	+
INPP5J	chr22	31122965	11732	+
INPP5K	chr17	1494576	22036	-
INPPL1	chr11	72224766	14381	+
INS	chr11	2159778	1431	-
INSC	chr11	15114922	132286	+
INSIG1	chr7	155297877	12358	+
INSIG2	chr2	118088470	22527	+
INSL3	chr19	17816511	5008	-
INSL4	chr9	5231418	3886	+
INSL5	chr1	66797739	3537	-
INSL6	chr9	5163867	21772	-
INSM1	chr20	20368103	2846	+
INSM2	chr14	35534163	2891	+
INSR	chr19	7112264	182150	-
INSRR	chr1	156840062	19055	-
INSYN1	chr15	73735457	17894	-
INSYN2A	chr10	127135429	61162	-
INSYN2B	chr5	169861302	119193	-
INTS1	chr7	1470276	34113	-
INTS10	chr8	19817415	34652	+
INTS11	chr1	1311599	13061	-
INTS12	chr4	105682626	26063	-
INTS13	chr12	26905180	32801	-
INTS14	chr15	65578756	32375	-
INTS15	chr7	6590020	18706	+
INTS2	chr17	61865366	62616	-
INTS3	chr1	153728049	46759	+
INTS4	chr11	77878719	115949	-
INTS5	chr11	62646847	6455	-
INTS6	chr13	51361576	91460	-
INTS6L	chrX	135520659	61851	+
INTS7	chr1	211940402	95155	-
INTS8	chr8	94823286	58460	+
INTS9	chr8	28767660	122309	-
INTU	chr4	127632956	93781	+
INVS	chr9	100099242	202933	+
IP6K1	chr3	49724293	62249	-
IP6K2	chr3	48688002	29219	-
IP6K3	chr6	33721661	25244	-
IPCEF1	chr6	154154495	202308	-
IPMK	chr10	58191516	76378	-
IPO11	chr5	62412762	215820	+
IPO13	chr1	43946949	21073	+
IPO4	chr14	24180218	8598	-
IPO5	chr13	97953674	70622	+
IPO7	chr11	9384651	63476	+
IPO8	chr12	30628987	66882	-
IPO9	chr1	201829156	55135	+
IPP	chr1	45698710	51943	-
IPPK	chr9	92613182	56949	-
IQANK1	chr8	143734138	56507	+
IQCB1	chr3	121769760	65300	-
IQCC	chr1	32205670	3012	+
IQCE	chr7	2558978	55750	+
IQCF1	chr3	51894875	8478	-
IQCF2	chr3	51861614	1810	+
IQCF3	chr3	51829425	1431	+
IQCF5	chr3	51873720	1881	-
IQCF6	chr3	51778562	675	-
IQCH	chr15	67254785	247019	+
IQCJ	chr3	159069318	194429	+
IQCK	chr16	19718270	140197	+
IQCM	chr4	149351708	464135	-
IQCN	chr19	18257097	17355	-
IQGAP1	chr15	90388241	113998	+
IQGAP2	chr5	76403284	304848	+
IQGAP3	chr1	156525404	47161	-
IQSEC1	chr3	12897042	176387	-
IQSEC2	chrX	53232875	88475	-
IQSEC3	chr12	66766	111689	+
IQUB	chr7	123452192	82403	-
IRAG1	chr11	10573094	120661	-
IRAG2	chr12	25052705	55630	+
IRAK1	chrX	154010506	9396	-
IRAK1BP1	chr6	78867550	35552	+
IRAK2	chr3	10164918	78827	+
IRAK3	chr12	66189213	65409	+
IRAK4	chr12	43758950	30591	+
IREB2	chr15	78438215	63238	+
IRF1	chr5	132481608	9165	-
IRF2	chr4	184387728	86822	-
IRF2BP1	chr19	45883607	2534	-
IRF2BP2	chr1	234604268	5910	-
IRF2BPL	chr14	77024542	4166	-
IRF3	chr19	49659571	6286	-
IRF4	chr6	391751	19692	+
IRF5	chr7	128937926	12112	+
IRF6	chr1	209785616	20526	-
IRF7	chr11	612554	3396	-
IRF8	chr16	85899161	23445	+
IRF9	chr14	24161264	5301	+
IRGC	chr19	43716075	3946	+
IRGM	chr5	150846520	2182	+
IRGQ	chr19	43584366	11768	-
IRS1	chr2	226731311	68509	-
IRS2	chr13	109752694	33889	-
IRS4	chrX	108719945	16618	-
IRX1	chr5	3595831	5572	+
IRX2	chr5	2746164	5513	-
IRX3	chr16	54283303	3484	-
IRX4	chr5	1877412	5513	-
IRX5	chr16	54930864	3621	+
IRX6	chr16	55324202	6554	+
ISCA1	chr9	86264545	17993	-
ISCA2	chr14	74493764	3342	+
ISCU	chr12	108562595	6773	+
ISG15	chr1	1013496	1044	+
ISG20	chr15	88639015	17468	+
ISG20L2	chr1	156721894	6872	-
ISL1	chr5	51383447	11283	+
ISL2	chr15	76336772	5703	+
ISLR	chr15	74173709	3162	+
ISLR2	chr15	74130585	6217	+
ISM1	chr20	13221273	79378	+
ISM2	chr14	77474393	24423	-
ISOC1	chr5	129094748	19280	+
ISOC2	chr19	55452984	8658	-
IST1	chr16	71895530	35669	+
ISX	chr22	35066157	21230	+
ISY1	chr3	129127414	33649	-
ISYNA1	chr19	18434387	3746	-
ITCH	chr20	34363272	148501	+
ITFG1	chr16	47154390	306673	-
ITFG2	chr12	2812667	12409	+
ITGA1	chr5	52787915	171294	+
ITGA10	chr1	145891207	18843	-
ITGA11	chr15	68296531	135632	-
ITGA2	chr5	52989351	105428	+
ITGA2B	chr17	44372180	17469	-
ITGA3	chr17	50056109	34372	+
ITGA4	chr2	181457385	81555	+
ITGA5	chr12	54395260	24006	-
ITGA6	chr2	172427585	78874	+
ITGA7	chr12	55684567	23337	-
ITGA8	chr10	15513953	205969	-
ITGA9	chr3	37452140	371367	+
ITGAD	chr16	31393334	33171	+
ITGAE	chr17	3714627	86561	-
ITGAL	chr16	30472741	50444	+
ITGAM	chr16	31259974	72903	+
ITGAV	chr2	186590055	90846	+
ITGAX	chr16	31355175	27824	+
ITGB1	chr10	32900317	57913	-
ITGB1BP1	chr2	9403474	20054	-
ITGB1BP2	chrX	71301749	3622	+
ITGB2	chr21	44885952	34947	-
ITGB3	chr17	47253826	59917	+
ITGB3BP	chr1	63440769	82456	-
ITGB4	chr17	75721458	36360	+
ITGB5	chr3	124761947	125418	-
ITGB6	chr2	160099670	100602	-
ITGB7	chr12	53191322	15929	-
ITGB8	chr7	20330899	84855	+
ITGBL1	chr13	101452674	263772	+
ITIH1	chr3	52777598	14464	+
ITIH2	chr10	7703315	46205	+
ITIH3	chr3	52794795	14002	+
ITIH4	chr3	52812961	17711	-
ITIH5	chr10	7559269	107697	-
ITIH6	chrX	54748917	49338	-
ITK	chr5	157180839	74346	+
ITLN1	chr1	160876539	8641	-
ITLN2	chr1	160945024	9785	-
ITM2A	chrX	79360383	6951	-
ITM2B	chr13	48233205	37152	+
ITM2C	chr2	230864941	14307	+
ITPA	chr20	3209497	14363	+
ITPK1	chr14	92936913	179012	-
ITPKA	chr15	41493873	9678	+
ITPKB	chr1	226631689	107593	-
ITPKC	chr19	40717111	23749	+
ITPR1	chr3	4493347	354159	+
ITPR2	chr12	26335351	497843	-
ITPR3	chr6	33621321	75241	+
ITPRID1	chr7	31514089	142415	+
ITPRID2	chr2	181891729	39009	+
ITPRIP	chr10	104309699	28766	-
ITPRIPL1	chr2	96325316	3037	+
ITPRIPL2	chr16	19113963	7666	+
ITSN1	chr21	33642500	257361	+
ITSN2	chr2	24202863	157673	-
IVD	chr15	40405794	15514	+
IVL	chr1	152908545	3341	+
IVNS1ABP	chr1	185296387	20856	-
IWS1	chr2	127480811	45678	-
IYD	chr6	150369011	36958	+
IZUMO1	chr19	48740851	6058	-
IZUMO1R	chr11	94304579	3567	+
IZUMO2	chr19	50152547	10734	-
IZUMO3	chr9	24542951	2946	-
IZUMO4	chr19	2096914	2676	+
JADE1	chr4	128809699	65525	+
JADE2	chr5	134525669	57558	+
JADE3	chrX	46912420	148822	+
JAG1	chr20	10637683	36316	-
JAG2	chr14	105140994	27782	-
JAGN1	chr3	9890609	3740	+
JAK1	chr1	64833228	133321	-
JAK2	chr9	4985271	144677	+
JAK3	chr19	17824781	23201	-
JAKMIP1	chr4	6026198	174351	-
JAKMIP2	chr5	147585437	197291	-
JAKMIP3	chr10	132065945	118913	+
JAM2	chr21	25639257	78305	+
JAM3	chr11	134069071	82930	+
JAML	chr11	118193724	31287	-
JARID2	chr6	15246068	275974	+
JAZF1	chr7	27830576	350219	-
JCAD	chr10	30012802	46784	-
JCHAIN	chr4	70655540	10968	-
JDP2	chr14	75428021	46086	+
JHY	chr11	122882758	81104	+
JKAMP	chr14	59484516	20894	+
JMJD1C	chr10	63167224	298753	-
JMJD4	chr1	227731190	4112	-
JMJD6	chr17	76718450	8156	-
JMJD7	chr15	41828091	9490	+
JMJD8	chr16	681669	2665	-
JMY	chr5	79236130	91081	+
JOSD1	chr22	38685542	15401	-
JOSD2	chr19	50505997	5194	-
JPH1	chr8	74234699	86841	-
JPH2	chr20	44106589	80599	-
JPH3	chr16	87602507	95649	+
JPH4	chr14	23568037	10753	-
JPT1	chr17	75135247	19265	-
JPT2	chr16	1678278	23808	+
JRK	chr8	142657459	12508	-
JRKL	chr11	96390012	3549	+
JSRP1	chr19	2252251	4166	-
JTB	chr1	153974268	3406	-
JUN	chr1	58780790	3257	-
JUNB	chr19	12791485	1830	+
JUND	chr19	18279693	1929	-
JUP	chr17	41754608	32103	-
KALRN	chr3	124033368	692957	+
KANK1	chr9	504694	241409	+
KANK2	chr19	11164269	33276	-
KANK3	chr19	8322583	20679	-
KANK4	chr1	62236164	83270	-
KANSL1	chr17	46029915	163514	-
KANSL1L	chr2	210021420	149989	-
KANSL2	chr12	48653210	29028	-
KANSL3	chr2	96593171	45141	-
KANTR	chrX	53094141	33297	+
KARS1	chr16	75627723	19942	-
KASH5	chr19	49388248	29742	+
KAT14	chr20	18137862	50173	+
KAT2A	chr17	42113110	8257	-
KAT2B	chr3	20040445	113959	+
KAT5	chr11	65712251	7353	+
KAT6A	chr8	41929478	122509	-
KAT6B	chr10	74826599	206025	+
KAT7	chr17	49788680	46346	+
KAT8	chr16	31117663	13696	+
KATNA1	chr6	149594872	53842	-
KATNAL1	chr13	30202629	104922	-
KATNAL2	chr18	46917601	184642	+
KATNB1	chr16	57735769	21475	+
KATNBL1	chr15	34140673	69423	-
KATNIP	chr16	27550143	230201	+
KAZALD1	chr10	101061988	5071	+
KAZN	chr1	14598684	519359	+
KBTBD11	chr8	1973676	33260	+
KBTBD12	chr3	127915231	72435	+
KBTBD13	chr15	65076745	3203	+
KBTBD2	chr7	32868171	23589	-
KBTBD3	chr11	106051097	26250	-
KBTBD4	chr11	47572196	6774	-
KBTBD6	chr13	41127568	5234	-
KBTBD7	chr13	41189833	4736	-
KBTBD8	chr3	66998306	12904	+
KCMF1	chr2	84971160	88312	+
KCNA1	chr12	4909904	8352	+
KCNA10	chr1	110517216	1959	-
KCNA2	chr1	110593579	12779	-
KCNA3	chr1	110672464	2476	-
KCNA4	chr11	30009729	7301	-
KCNA5	chr12	5043878	2910	+
KCNA6	chr12	4809333	3985	+
KCNA7	chr19	49067396	5303	-
KCNAB1	chr3	156120577	418028	+
KCNAB2	chr1	6045887	55293	+
KCNAB3	chr17	7921858	7998	-
KCNB1	chr20	49363876	118792	-
KCNB2	chr8	72537224	401125	+
KCNC1	chr11	17734780	48277	+
KCNC2	chr12	75040077	169762	-
KCNC3	chr19	50311936	17441	-
KCNC4	chr1	110210313	23731	+
KCND1	chrX	48961379	10465	-
KCND2	chr7	120273174	477163	+
KCND3	chr1	111770661	219007	-
KCNE1	chr21	34446689	65521	-
KCNE2	chr21	34364005	7376	+
KCNE3	chr11	74454840	12709	-
KCNE4	chr2	223052189	3448	+
KCNE5	chrX	109623699	1473	-
KCNF1	chr2	10911933	2292	+
KCNG1	chr20	51003655	19452	-
KCNG2	chr18	79797937	102163	+
KCNG3	chr2	42442016	51966	-
KCNG4	chr16	84218656	21356	-
KCNH1	chr1	210678313	455835	-
KCNH2	chr7	150944960	33361	-
KCNH3	chr12	49539029	19308	+
KCNH4	chr17	42156890	24252	-
KCNH5	chr14	62699463	345995	-
KCNH6	chr17	63523357	23370	+
KCNH7	chr2	162371406	467361	-
KCNH8	chr3	19148509	387133	+
KCNIP1	chr5	170504019	232613	+
KCNIP2	chr10	101825973	17827	-
KCNIP3	chr2	95297346	88731	+
KCNIP4	chr4	20728605	1220167	-
KCNJ1	chr11	128838019	29277	-
KCNJ10	chr1	160037466	32694	-
KCNJ11	chr11	17385247	3412	-
KCNJ12	chr17	21376356	43514	+
KCNJ13	chr2	232765801	10764	-
KCNJ14	chr19	48455573	11407	+
KCNJ15	chr21	38256990	50367	+
KCNJ16	chr17	70075224	60384	+
KCNJ18	chr17	21692522	12090	+
KCNJ2	chr17	70169531	10513	+
KCNJ3	chr2	154698694	159660	+
KCNJ4	chr22	38426326	28873	-
KCNJ5	chr11	128891355	29808	+
KCNJ6	chr21	37607372	309085	-
KCNJ8	chr12	21764954	9752	-
KCNJ9	chr1	160081537	9026	+
KCNK1	chr1	233614105	58409	+
KCNK10	chr14	88180107	143162	-
KCNK12	chr2	47509289	61696	-
KCNK13	chr14	90061993	123860	+
KCNK15	chr20	44745864	6449	+
KCNK16	chr6	39316170	6532	-
KCNK17	chr6	39299000	15419	-
KCNK18	chr10	117197488	12811	+
KCNK2	chr1	215082736	154354	+
KCNK3	chr2	26692721	40699	+
KCNK4	chr11	64291301	8730	+
KCNK5	chr6	39188970	40505	-
KCNK6	chr19	38319844	12232	+
KCNK7	chr11	65592835	2965	-
KCNK9	chr8	139617120	86003	-
KCNMA1	chr10	76884881	752927	-
KCNMB1	chr5	170374670	14697	-
KCNMB2	chr3	178536435	307994	+
KCNMB3	chr3	179242770	8344	-
KCNMB4	chr12	70366289	68003	+
KCNN1	chr19	17967106	32979	+
KCNN2	chr5	114362069	134427	+
KCNN3	chr1	154697454	172827	-
KCNN4	chr19	43766532	14441	-
KCNQ1	chr11	2445007	404098	+
KCNQ1OT1	chr11	2608327	91667	-
KCNQ2	chr20	63400207	72448	-
KCNQ3	chr8	132120860	360235	-
KCNQ4	chr1	40783786	56666	+
KCNQ5	chr6	72622063	576790	+
KCNRG	chr13	50015443	5479	+
KCNS1	chr20	45091213	9914	-
KCNS2	chr8	98426957	5896	+
KCNS3	chr2	17878666	54292	+
KCNT1	chr9	135702184	93318	+
KCNT2	chr1	196225778	382662	-
KCNU1	chr8	36784373	151752	+
KCNV1	chr8	109963635	12136	-
KCNV2	chr9	2717509	12528	+
KCP	chr7	128876864	33845	-
KCTD1	chr18	26454909	93644	-
KCTD10	chr12	109448654	28646	-
KCTD11	chr17	7352161	2783	+
KCTD12	chr13	76880174	6231	-
KCTD13	chr16	29906338	19888	-
KCTD14	chr11	78015714	7562	-
KCTD15	chr19	33796869	18892	+
KCTD16	chr5	144170872	314814	+
KCTD17	chr22	37051741	11649	+
KCTD18	chr2	200488957	21111	-
KCTD19	chr16	67289431	37310	-
KCTD2	chr17	75047224	18662	+
KCTD20	chr6	36442999	48142	+
KCTD21	chr11	78171248	17378	-
KCTD3	chr1	215567303	54504	+
KCTD4	chr13	45192852	8193	-
KCTD5	chr16	2682522	26508	+
KCTD6	chr3	58492095	10261	+
KCTD7	chr7	66628880	14167	+
KCTD8	chr4	44173902	274907	-
KCTD9	chr8	25427846	30587	-
KDELR1	chr19	48382574	8977	-
KDELR2	chr7	6461088	23064	-
KDELR3	chr22	38468095	15352	+
KDF1	chr1	26949561	10907	-
KDM1A	chr1	23019467	64222	+
KDM1B	chr6	18155421	68433	+
KDM2A	chr11	67119262	138820	+
KDM2B	chr12	121429095	151928	-
KDM3A	chr2	86441370	51346	+
KDM3B	chr5	138352684	84343	+
KDM4A	chr1	43650148	55370	+
KDM4B	chr19	4969112	184486	+
KDM4C	chr9	6757972	417676	+
KDM4D	chr11	94973708	25811	+
KDM4E	chr11	95025257	2339	+
KDM4F	chr11	95049421	1917	+
KDM5A	chr12	280056	109264	-
KDM5B	chr1	202724494	83927	-
KDM5C	chrX	53192157	33050	-
KDM5D	chrY	19703864	40862	-
KDM6A	chrX	44873187	239592	+
KDM6B	chr17	7834216	20580	+
KDM7A	chr7	140084745	92238	-
KDM8	chr16	27203525	18243	+
KDR	chr4	55078480	47115	-
KDSR	chr18	63327725	39481	-
KEAP1	chr19	10486124	17232	-
KEL	chr7	142941113	21250	-
KERA	chr12	91050490	7534	-
KGD4	chr5	69217759	12399	+
KHDC1	chr6	73241313	21883	-
KHDC1L	chr6	73223543	1953	-
KHDC3L	chr6	73362657	1514	+
KHDC4	chr1	155913044	21369	-
KHDRBS1	chr1	32013867	30010	+
KHDRBS2	chr6	61679960	606265	-
KHDRBS3	chr8	135457455	190155	+
KHK	chr2	27086771	13991	+
KHNYN	chr14	24429953	11890	+
KHSRP	chr19	6413101	11710	-
KIAA0040	chr1	175156985	35791	-
KIAA0232	chr4	6782726	101438	+
KIAA0319	chr6	24544106	102085	-
KIAA0319L	chr1	35433491	123912	-
KIAA0408	chr6	127438405	20984	-
KIAA0513	chr16	85027794	66424	+
KIAA0586	chr14	58427718	123579	+
KIAA0753	chr17	6578146	62565	-
KIAA0825	chr5	94150850	467754	-
KIAA0930	chr22	45192243	48651	-
KIAA1143	chr3	44748743	12876	-
KIAA1191	chr5	176346061	15703	-
KIAA1210	chrX	119078634	49178	-
KIAA1217	chr10	24209137	338706	+
KIAA1328	chr18	36829126	396208	+
KIAA1549	chr7	138831380	150009	-
KIAA1549L	chr11	33376107	297995	+
KIAA1586	chr6	57046692	8533	+
KIAA1614	chr1	180912896	38718	+
KIAA1671	chr22	24952715	244733	+
KIAA1755	chr20	38210502	50233	-
KIAA1958	chr9	112486826	182571	+
KIAA2012	chr2	202073254	131934	+
KIAA2013	chr1	11919590	6837	-
KICS2	chr12	64191079	31217	-
KIDINS220	chr2	8728857	108756	-
KIF11	chr10	92593129	62266	+
KIF12	chr9	114091637	7655	-
KIF13A	chr6	17763692	223943	-
KIF13B	chr8	29067277	195793	-
KIF14	chr1	200551499	69252	-
KIF15	chr3	44761793	91463	+
KIF16B	chr20	16272103	301345	-
KIF17	chr1	20664013	53994	-
KIF18A	chr11	28020618	87538	-
KIF18B	chr17	44924710	23063	-
KIF19	chr17	74326225	29595	+
KIF1A	chr2	240713766	106453	-
KIF1B	chr1	10210569	171034	+
KIF1C	chr17	4997949	30452	+
KIF20A	chr5	138179111	8612	+
KIF20B	chr10	89701589	73345	+
KIF21A	chr12	39293227	149893	-
KIF21B	chr1	200969389	54325	-
KIF22	chr16	29790750	14634	+
KIF23	chr15	69414348	34077	+
KIF24	chr9	34252379	76889	-
KIF25	chr6	167997670	47421	+
KIF26A	chr14	104138586	42308	+
KIF26B	chr1	245154984	554448	+
KIF27	chr9	83834098	87334	-
KIF2A	chr5	62306205	84820	+
KIF2B	chr17	53822926	2267	+
KIF2C	chr1	44739836	27931	+
KIF3A	chr5	132692630	44916	-
KIF3B	chr20	32277650	57361	+
KIF3C	chr2	25926597	55900	-
KIF4A	chrX	70290103	130783	+
KIF4B	chr5	155013754	4387	+
KIF5A	chr12	57550043	36590	+
KIF5B	chr10	32009014	47411	-
KIF5C	chr2	148875226	151533	+
KIF6	chr6	39329989	395419	-
KIF7	chr15	89627976	27491	-
KIF9	chr3	47227997	54802	-
KIFAP3	chr1	169921328	153367	-
KIFBP	chr10	68988802	28180	+
KIFC1	chr6	33391822	18074	+
KIFC2	chr8	144466336	7866	+
KIFC3	chr16	57758216	44275	-
KIN	chr10	7750961	37032	-
KIR2DL1	chr19	54769792	14530	+
KIR2DL3	chr19	54738512	14540	+
KIR2DL4	chr19	54803609	10908	+
KIR3DL1	chr19	54816467	14311	+
KIR3DL2	chr19	54850442	16765	+
KIR3DL3	chr19	54724441	12191	+
KIRREL1	chr1	157993644	106618	+
KIRREL2	chr19	35856910	10226	+
KIRREL3	chr11	126423357	577413	-
KISS1	chr1	204190340	6151	-
KISS1R	chr19	917332	3673	+
KIT	chr4	54657956	82759	+
KITLG	chr12	88492792	87679	-
KIZ	chr20	21126081	120541	+
KL	chr13	33016422	49721	+
KLB	chr4	39406929	44604	+
KLC1	chr14	103629210	72334	+
KLC2	chr11	66257702	10158	+
KLC3	chr19	45340749	10770	+
KLC4	chr6	43059630	15463	+
KLF1	chr19	12884421	2780	-
KLF10	chr8	102648783	6942	-
KLF11	chr2	10043549	11287	+
KLF12	chr13	73686088	448316	-
KLF13	chr15	31326834	51065	+
KLF14	chr7	130730696	3511	-
KLF15	chr3	126342634	14774	-
KLF16	chr19	1852398	11181	-
KLF17	chr1	44118820	16320	+
KLF18	chr1	44137820	3811	-
KLF2	chr19	16324825	3860	+
KLF3	chr4	38664198	37319	+
KLF4	chr9	107484851	4918	-
KLF5	chr13	73059004	18534	+
KLF6	chr10	3775995	9214	-
KLF7	chr2	207074136	91812	-
KLF8	chrX	56232355	59176	+
KLF9	chr9	70384603	30054	-
KLHDC1	chr14	49693119	60031	+
KLHDC10	chr7	130070533	65172	+
KLHDC2	chr14	49768152	18233	+
KLHDC3	chr6	43014248	7046	+
KLHDC4	chr16	87707811	58175	-
KLHDC7A	chr1	18480929	5045	+
KLHDC7B	chr22	50545898	5125	+
KLHDC8A	chr1	205336060	20862	-
KLHDC8B	chr3	49171597	4889	+
KLHDC9	chr1	161098360	1986	+
KLHL1	chr13	69700596	407856	-
KLHL10	chr17	41837824	10560	+
KLHL11	chr17	41848517	16906	-
KLHL12	chr1	202891119	36115	-
KLHL13	chrX	117897812	218998	-
KLHL14	chr18	32672672	100351	-
KLHL15	chrX	23983719	43467	-
KLHL17	chr1	960583	5136	+
KLHL18	chr3	47282943	63873	+
KLHL2	chr4	165207560	115587	+
KLHL20	chr1	173714980	71712	+
KLHL21	chr1	6590723	12146	-
KLHL22	chr22	20441518	54277	-
KLHL23	chr2	169733831	18047	+
KLHL24	chr3	183635622	48897	+
KLHL25	chr15	85759325	35600	-
KLHL26	chr19	18637027	34694	+
KLHL28	chr14	44924323	37624	-
KLHL29	chr2	23385178	323428	+
KLHL3	chr5	137617499	118590	-
KLHL30	chr2	238138667	14280	+
KLHL31	chr6	53647915	17841	-
KLHL32	chr6	96924727	216026	+
KLHL33	chr14	20425851	10315	-
KLHL34	chrX	21654689	3641	-
KLHL35	chr11	75422393	10810	-
KLHL36	chr16	84648510	19176	+
KLHL38	chr8	123644441	9360	-
KLHL4	chrX	87517801	152249	+
KLHL40	chr3	42685536	7008	+
KLHL41	chr2	169509701	16557	+
KLHL42	chr12	27780232	22808	+
KLHL5	chr4	39062231	64002	+
KLHL6	chr3	183487550	68156	-
KLHL7	chr7	23105784	72130	+
KLHL8	chr4	87160102	60516	-
KLHL9	chr9	21329664	5740	-
KLK1	chr19	50819145	4642	-
KLK10	chr19	51012738	6971	-
KLK11	chr19	51022235	4381	-
KLK12	chr19	51029093	5909	-
KLK13	chr19	51055625	9467	-
KLK14	chr19	51077896	4991	-
KLK15	chr19	50825288	8286	-
KLK2	chr19	50873438	7129	+
KLK3	chr19	50854914	5850	+
KLK4	chr19	50906350	5045	-
KLK5	chr19	50943302	9736	-
KLK6	chr19	50958630	10961	-
KLK7	chr19	50976467	7450	-
KLK8	chr19	50996007	5597	-
KLK9	chr19	51002507	7085	-
KLKB1	chr4	186227506	30965	+
KLLN	chr10	87859157	4376	-
KLRB1	chr12	9594550	13366	-
KLRC1	chr12	10446027	7350	-
KLRC2	chr12	10430598	5412	-
KLRC3	chr12	10412314	8281	-
KLRC4	chr12	10407383	2374	-
KLRD1	chr12	10307869	21739	+
KLRF1	chr12	9827480	17525	+
KLRF2	chr12	9881488	14345	+
KLRG1	chr12	8989545	21206	+
KLRG2	chr7	139452689	30984	-
KLRK1	chr12	10372352	17689	-
KMO	chr1	241532377	63265	+
KMT2A	chr11	118436491	90341	+
KMT2B	chr19	35718002	20876	+
KMT2C	chr7	152134924	301079	-
KMT2D	chr12	49018977	41817	-
KMT2E	chr7	105014204	100815	+
KMT5A	chr12	123384131	25222	+
KMT5B	chr11	68154862	58434	-
KMT5C	chr19	55339875	8246	+
KNCN	chr1	46545640	6007	-
KNDC1	chr10	133160218	66194	+
KNG1	chr3	186717358	27052	+
KNL1	chr15	40594248	70094	+
KNOP1	chr16	19701936	16291	-
KNSTRN	chr15	40382720	11568	+
KNTC1	chr12	122527248	99148	+
KPLCE	chr1	152719521	949	+
KPNA1	chr3	122421901	93038	-
KPNA2	chr17	68035734	11120	+
KPNA3	chr13	49699319	93363	-
KPNA4	chr3	160495006	70565	-
KPNA5	chr6	116681210	60657	+
KPNA6	chr1	32108055	68508	+
KPNA7	chr7	99173571	34544	-
KPNB1	chr17	47649918	35587	+
KPRP	chr1	152758024	4032	+
KPTN	chr19	47475149	9070	-
KRABD1	chr3	42936385	6407	+
KRABD2	chr17	8358821	17883	-
KRABD3	chr7	149714950	19625	+
KRABD4	chrX	46447296	27343	+
KRABD5	chr16	31713243	48322	+
KRAS	chr12	25205245	45684	-
KRCC1	chr2	88027204	28579	-
KREMEN1	chr22	29073034	73786	+
KREMEN2	chr16	2964274	4106	+
KRI1	chr19	10553084	12926	-
KRIT1	chr7	92199412	46502	-
KRR1	chr12	75490862	20747	-
KRT1	chr12	52674735	5672	-
KRT10	chr17	40818116	4498	-
KRT12	chr17	40861302	5921	-
KRT13	chr17	41500980	4632	-
KRT14	chr17	41582278	4617	-
KRT15	chr17	41513744	5146	-
KRT16	chr17	41609777	2990	-
KRT17	chr17	41619441	5134	-
KRT18	chr12	52949117	3789	+
KRT19	chr17	41523616	4692	-
KRT2	chr12	52644557	7654	-
KRT20	chr17	40875888	9354	-
KRT222	chr17	40654664	10513	-
KRT23	chr17	40922699	14947	-
KRT24	chr17	40697990	5762	-
KRT25	chr17	40748020	7311	-
KRT26	chr17	40766237	5964	-
KRT27	chr17	40776807	5743	-
KRT28	chr17	40792195	7764	-
KRT3	chr12	52789684	6433	-
KRT31	chr17	41393720	3888	-
KRT32	chr17	41459512	7874	-
KRT33A	chr17	41346091	4737	-
KRT33B	chr17	41363497	6316	-
KRT34	chr17	41377668	4638	-
KRT35	chr17	41476709	4442	-
KRT36	chr17	41486135	3775	-
KRT37	chr17	41420546	4039	-
KRT38	chr17	41436153	4830	-
KRT39	chr17	40958416	8532	-
KRT4	chr12	52806548	7568	-
KRT40	chr17	40977714	6612	-
KRT5	chr12	52514574	5820	-
KRT6A	chr12	52487175	6082	-
KRT6B	chr12	52446650	5496	-
KRT6C	chr12	52468515	5290	-
KRT7	chr12	52233242	15679	+
KRT71	chr12	52543908	9237	-
KRT72	chr12	52585588	15875	-
KRT73	chr12	52607569	10990	-
KRT74	chr12	52565781	8062	-
KRT75	chr12	52424069	10302	-
KRT76	chr12	52768154	9191	-
